age,numHandsets,handsetAge,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,children,smartPhone,homeOwner,creditCard,CR_A,CR_B,CR_C,CR_D,CR_E,CR_F,CR_G,Inc_0,Inc_1,Inc_2,Inc_3,Inc_4,Inc_5,Inc_6,Inc_7,Inc_8,Inc_9,churn
0.425,0.0,0.22417750573833206,0.1393643031784841,0.1739033622801158,0.254022923606798,0.07261410788381743,0.0,0.7140212864414623,0.6400032599172797,0.0,0.0,0.0,0.0,0.40863193306168155,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.275,0.0,0.14843152257077277,0.1728361858190709,0.13515920730349587,0.254022923606798,0.11677534084173088,0.0,0.5705691809347524,0.4567551598378191,0.06514954410486463,0.04420271750619799,0.0,0.035635905065528564,0.44883146691636056,0.12665241826961135,0.02127659574468085,0.2191780821917808,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.275,0.0,0.21652639632746748,0.02444987775061125,0.026348994284866027,0.0564620857094461,0.0,0.0,0.5655714946783896,0.5172673743403762,0.0,0.0,0.0,0.0,0.4661862217560837,0.005303570015039975,0.0851063829787234,0.0,0.0,0.0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1,0.05555555555555555,0.36878347360367253,0.12921760391198045,0.08060565575595635,0.3387160521709672,0.0,0.006433218802544046,0.5612216566404442,0.5235630895866017,0.023567707573751172,0.01729671554590356,0.0,0.040120481930272754,0.3868479868585136,0.0290508984405921,0.7446808510638298,0.0,0.0,0.0,0.0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.375,0.16666666666666666,0.2180566182096404,0.07332518337408313,0.010762265271283307,0.22579188075207499,0.0,0.0,0.573160573808422,0.5172673743403762,0.007431994913108662,0.006399784751984317,0.01575107296137339,0.01444915315791061,0.538007850154438,0.002612206126810734,0.23404255319148937,0.0,0.0,0.0,0.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2,0.0,0.27314460596786533,0.09004889975550122,0.10480219698656572,0.254022923606798,0.006224066390041493,0.0,0.49477093937991673,0.5135184694688372,0.06617625611797855,0.024349931774066455,0.0,0.019923776735971042,0.5428501148243496,0.01583155228370142,0.1276595744680851,0.06397260273972602,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.275,0.0,0.31293037490436115,0.3420293398533007,0.18778297335411565,0.3104850093162441,0.2842323651452282,0.0,0.6297084683017121,0.5549601678857399,0.05286983508438289,0.04035900294044164,0.0,0.023133189559188028,0.5938629753485773,0.16623129897886488,0.1702127659574468,0.0273972602739726,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.125,0.05555555555555555,0.1928079571537873,0.2131051344743276,0.20841683366733466,0.2394557054937609,0.14967397747480735,0.0,0.555113373438223,0.4305128257370469,0.08452873335238974,0.15887994157553859,0.12875536480686695,0.014278467254285254,0.7588781032073961,0.15570331671020346,0.10638297872340426,0.0136986301369863,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2,1.0,0.02142310635042081,0.24312958435207824,0.5481333036443257,0.5362768900683191,0.014522821576763486,0.001462095182396374,0.612031466913466,0.5149854322446568,0.4198727110447378,0.09288336248150211,0.024334763948497855,0.03543118105202151,0.5868075200804558,0.19789440354626772,0.574468085106383,0.0684931506849315,0.0,0.0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.525,0.0,0.25325172149961744,0.1466748166259169,0.11883025309879017,0.3951781378804132,0.0,0.0,0.593521517815826,0.5172673743403762,0.09939855676959064,0.008975073511041069,0.012875536480686695,0.04054716007270964,0.322506671367988,0.060714003007994934,0.10638297872340426,0.0,0.0,0.0,0.3333333333333333,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.225,0.3333333333333333,0.09793420045906656,0.23466992665036676,0.49484153492169525,0.4798712664445824,0.15085951393005334,0.0011696761459170993,0.524109208699676,0.4918196450765063,0.2730120580325631,0.06405550323832951,0.030042918454935622,0.02898085073028432,0.5236912143803346,0.12665241826961135,0.5957446808510638,0.07301369863013699,0.0,0.0,0.0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.45,0.0,0.2739097169089518,0.13557457212713936,0.16930156609515326,0.22579188075207499,0.08624777711914641,0.0,0.5598334104581213,0.4917788961105113,0.0,0.0,0.0,0.0,0.47846224718104735,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.525,0.0,0.2662586074980872,0.08806845965770171,0.08312922140577451,0.254022923606798,0.0,0.007529790189341327,0.5240166589541879,0.5200790529940302,0.0,0.0,0.0,0.0,0.4776485664487676,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.275,0.1111111111111111,0.3006885998469778,0.40919315403422984,0.2844949157574408,0.2823104285472305,0.45850622406639,0.000731047591198187,0.580564553447478,0.536276766977038,0.1571044387793794,0.0576557184863452,0.11729613733905579,0.03056704153279525,0.44557828867467575,0.06862977914984564,0.3404255319148936,0.0,0.0,0.0,0.0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.2,0.0,0.6006120887528692,0.051320293398533,0.03176723818006383,0.07684489865055615,0.02074688796680498,0.0,0.5765849143914854,0.5503147857623113,0.03010132947538516,0.023696500297887876,0.017167381974248927,0.008840855409239236,0.5191076759166094,0.005303570015039975,0.425531914893617,0.0821917808219178,0.3333333333333333,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.075,0.0,0.47819433817903595,0.07334963325183375,0.01061382023305871,0.1693862571283383,0.0,0.0,0.5903748264692272,0.5172673743403762,0.0004316857327865314,0.004477927469106144,0.004291845493562232,0.02101549052917328,0.2712906425928039,0.01583155228370142,0.3191489361702128,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.23871461361897475,0.08960880195599022,0.07407407407407407,0.254022923606798,0.0005927682276229994,0.0,0.6363720499768626,0.5173284977893686,0.027884564901616487,0.018584359925431934,0.020042918454935624,0.015422239606165518,0.3895503897752696,0.10820865985909918,0.10638297872340426,0.0,0.0,0.0,0.0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.375,0.16666666666666666,0.315990818668707,0.14046454767726163,0.12595561493357085,0.3387160521709672,0.0,0.0,0.55835261453031,0.5187750860821907,0.044778644390127235,0.07366478965272039,0.055793991416309016,0.02436010688902541,0.7666281026389137,0.03427531069421357,0.6808510638297872,0.02287671232876712,0.0,0.0,0.0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.25,0.0,0.24483550114766642,0.050537897310513454,0.004824463742299414,0.11286770933318276,0.002074688796680498,0.0,0.5701989819527996,0.5158819094965466,0.0,0.0006342129033497972,0.0,0.0317056992052776,0.44531288695162824,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.625,0.0,0.3366488140780413,0.09122249388753056,0.06769093743041639,0.1693862571283383,0.0,0.0,0.569921332716335,0.5090972066583811,0.007221985637698999,0.01474064535967559,0.004291845493562232,0.01883590700650398,0.3150568440502504,0.018443758410512153,0.19148936170212766,0.009178082191780823,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.35,0.0,0.2846212700841622,0.08682151589242053,0.08209010613820233,0.254022923606798,0.0005927682276229994,0.0023393522918341986,0.6130495141138361,0.5188362095311831,0.011725517877039569,0.006399784751984317,0.011459227467811159,0.04252208116681165,0.5324963096535171,0.01583155228370142,0.14893617021276595,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.225,0.0,0.24713083397092578,0.06325183374083129,0.013656943516662955,0.16932979504262885,0.0,0.0,0.5669597408607127,0.5338114545343412,0.0050052210639303235,0.005131358945284723,0.0028755364806866955,0.01597018072836918,0.6280587189140034,0.01583155228370142,0.10638297872340426,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2,0.0,0.30757459831675593,0.10168704156479219,0.15423439471535663,0.254022923606798,0.0002963841138114997,0.04751809342788216,0.4790374826469227,0.5245003158044864,0.09249158504500615,0.04549036188572637,0.0,0.00797460450846103,0.24562807230977562,0.06862977914984564,0.1702127659574468,0.02287671232876712,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.28921193573068094,0.15863080684596575,0.3089141245453871,0.254022923606798,0.08684054534676941,0.0,0.43905599259602035,0.5094639473523359,0.28044988653665537,0.0576557184863452,0.017167381974248927,0.008942904957679488,0.32141640856993486,0.02635953455236286,0.14893617021276595,0.11410958904109589,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.325,0.16666666666666666,0.047436878347360364,0.23589242053789733,0.20455726267349514,0.3951781378804132,0.14107883817427386,0.0021200380144747425,0.673577047663119,0.6339927874330189,0.14812070866463267,0.06597736052120769,0.08296137339055794,0.06087103909039298,0.3517393034432035,0.03696667458244281,0.40425531914893614,0.0136986301369863,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7,0.0,0.23871461361897475,0.08882640586797065,0.12729162027759222,0.254022923606798,0.0002963841138114997,0.0,0.5844516427579824,0.5185713412522158,0.0013475595172120101,0.0012876443795283763,0.0,0.015497332189423325,0.2002071050980889,0.04488245072429352,0.10638297872340426,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.425,0.1111111111111111,0.16908951798010713,0.1928606356968215,0.19216210198174127,0.5222178307266669,0.0014819205690574985,0.0013889904232765554,0.7090236001850995,0.5118885108290377,0.11766353013924781,0.03907135856091326,0.0028755364806866955,0.07996513554727488,0.7706064984968027,0.05541043299295496,0.48936170212765956,0.0,0.0,0.0,0.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2,0.05555555555555555,0.006885998469778117,0.09459657701711491,0.12038892600014844,0.254022923606798,0.010966212211025488,0.0,0.5752892179546506,0.5097288156313033,0.0634403019466693,0.09930236580631521,0.09583690987124463,0.013214285713855852,0.5605085616250863,0.03166310456740284,0.02127659574468085,0.009178082191780823,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15,0.0,0.25172149961744456,0.12689486552567236,0.06546426185704743,0.30805713963073794,0.0,0.0,0.5671448403516891,0.5199975550620403,0.02115843449752364,0.04164664731997002,0.0028755364806866955,0.023668989742113806,0.4130115539587269,0.018443758410512153,0.10638297872340426,0.0547945205479452,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.23029839326702373,0.12332518337408313,0.11073999851554962,0.3387160521709672,0.0,0.0,0.581027302174919,0.5163505226054889,0.05586246725897061,0.032037360905579154,0.018583690987124465,0.048847843169504745,0.7011900050449168,0.013219346156890683,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.375,0.0,0.5631216526396328,0.07334963325183375,0.05418243895197803,0.1693862571283383,0.0,0.0,0.5989819527996298,0.5172469998573785,0.000857537874589461,0.0006342129033497972,0.0,0.012332706355004379,0.5487540951435375,0.13456819441146203,0.40425531914893614,0.0,0.0,0.0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.4,0.0,0.2394797245600612,0.11075794621026894,0.024938766421732355,0.3951781378804132,0.0002963841138114997,0.0,0.5536325775104118,0.4266824229335181,0.0002158428663932657,0.0025560701862279707,0.0,0.033408690948036945,0.17278496545193428,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.525,0.0,0.2869166029074216,0.07393643031784841,0.053291768722630445,0.22579188075207499,0.0,0.0,0.5386395187413234,0.5167580122654388,0.006090268986880253,0.022428074491188284,0.01,0.004967297757064177,0.5226306773613573,0.0290508984405921,0.1276595744680851,0.02287671232876712,0.0,0.0,0.0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.0,0.2364192807957154,0.08555012224938875,0.12565872485712165,0.254022923606798,0.0,0.0,0.5442850532161037,0.5172673743403762,0.053896547097496805,0.04228086022331981,0.05291845493562232,0.015739783631848445,0.5773791482917969,0.02635953455236286,0.10638297872340426,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.45,0.05555555555555555,0.2869166029074216,0.07334963325183375,0.02731388703332591,0.1693862571283383,0.0,0.0,0.5673299398426654,0.5172673743403762,0.005221063930323589,0.01153114369726904,0.0028755364806866955,0.024114841182021795,0.4016209587801783,0.023747328425552126,0.40425531914893614,0.009178082191780823,0.0,0.0,1.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2,0.0,0.2631981637337414,0.12222493887530562,0.1736064722036666,0.3951781378804132,0.0,0.0,0.5951874132346137,0.5172673743403762,0.1806196440342782,0.048680644975304124,0.008583690987124463,0.008038280394007264,0.4843376447005455,0.021135122298741392,0.1276595744680851,0.0,0.0,0.0,0.6666666666666666,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4,0.0,0.23718439173680184,0.08555012224938875,0.02338009352037408,0.254022923606798,0.0,0.0,0.5592781119851921,0.5172673743403762,0.0,0.0,0.0,0.0,0.23398717768209296,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.35,0.05555555555555555,0.07115531752104055,0.2382151589242054,0.29755807912120535,0.3951781378804132,0.1004742145820984,0.0,0.562054604349838,0.4970151382408671,0.29650392892352745,0.037802932754213675,0.0028755364806866955,0.002268441764241238,0.4619147579692928,0.06862977914984564,0.6170212765957447,0.0136986301369863,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.25,0.2777777777777778,0.25095638867635806,0.07398533007334963,0.032138350775625324,0.16932979504262885,0.0,0.0,0.5602036094400741,0.5167172632994438,0.005285233431143209,0.022428074491188284,0.0057081545064377685,0.06128403614849163,0.7720042283882971,0.002612206126810734,0.46808510638297873,0.0,0.0,0.0,0.0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.425,0.0,0.22188217291507267,0.19295843520782396,0.14666369776590218,0.4234091807351363,0.0,0.0,0.5654789449329015,0.5159022839795441,0.0519131261630722,0.06597736052120769,0.020042918454935624,0.07716506024589126,0.5905463366930803,0.0738541914034671,0.2553191489361702,0.0,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2,0.0,0.2486610558530987,0.1469682151589242,0.06576115193349662,0.15408503190107842,0.0,0.0,0.4916242480333179,0.415170840039934,0.04000676696554098,0.03330578671227874,0.02575107296137339,0.016642570276243444,0.5596019456847495,0.010527982268661444,0.10638297872340426,0.11876712328767124,0.3333333333333333,0.3333333333333333,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.1111111111111111,0.06197398622800306,0.15765281173594134,0.07117939582869443,0.16932979504262885,0.1049199762892709,0.0,0.5063396575659417,0.4531081273812677,0.014449804866381599,0.02627178905694463,0.0028755364806866955,0.043878565854488634,0.49654269347384117,0.02635953455236286,0.2978723404255319,0.009178082191780823,0.0,0.0,0.6666666666666666,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.075,0.16666666666666666,0.028309104820198928,0.11105134474327628,0.15453128479180583,0.16932979504262885,0.04979253112033195,0.0,0.7311429893567792,0.5651066604184919,0.05547161666306929,0.033959218188457325,0.07008583690987123,0.018504121600579182,0.6174520081987902,0.14248397055331274,0.48936170212765956,0.0,0.0,0.0,0.0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.15,0.05555555555555555,0.042081101759755164,0.14078239608801957,0.10777109775105767,0.2258483428377844,0.06727919383521043,0.0,0.5203146691346598,0.47173040484097717,0.09218823831385886,0.01729671554590356,0.004291845493562232,0.02411686746696168,0.6799219835275602,0.04749465685110425,0.1276595744680851,0.050273972602739726,0.0,0.0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.325,0.16666666666666666,0.26778882938026016,0.3689486552567237,0.6726786907147628,0.3387160521709672,0.3879668049792531,0.0,0.5552059231837113,0.45284325910230033,0.35811831689232937,0.04228086022331981,0.0057081545064377685,0.016184562878623836,0.4839617368615391,0.23486107812871054,0.3829787234042553,0.1643835616438356,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.05555555555555555,0.44452945677123185,0.159119804400978,0.2961478512580717,0.3387160521709672,0.03941908713692946,0.006360114043424227,0.5423415085608515,0.49314398647134333,0.1215837032802282,0.0358810754713355,0.06437768240343347,0.019208988237250698,0.5063758234559577,0.6069025567956938,0.2765957446808511,0.009178082191780823,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1,0.2222222222222222,0.3894414690130069,0.6293887530562348,0.346916054330884,0.16932979504262885,0.7421458209839953,0.000731047591198187,0.7951874132346136,0.9125527189747561,0.17856038641706673,0.13005208233236598,0.1759656652360515,0.005378179222030173,0.6778933294660416,0.10820865985909918,0.44680851063829785,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.2410099464422341,0.1732518337408313,0.23016403176723818,0.3387160521709672,0.08150563129816242,0.0,0.2858861638130495,0.4747458283246063,0.0,0.0,0.0,0.0,0.5713554270072325,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.125,0.0,0.32823259372609026,0.03591687041564792,0.03859570993839531,0.0564620857094461,0.02222880853586248,0.0,0.5751041184636743,0.5459138974348526,0.0076128362336003175,0.012165356600618838,0.0028755364806866955,0.02506746762882961,0.8942517004199355,0.018443758410512153,0.19148936170212766,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.375,0.3888888888888889,0.011476664116296864,0.14623471882640587,0.16017219624434054,0.2540793856925075,0.06787196206283343,0.0,0.6441462285978713,0.5380289725148225,0.05137060220159724,0.055733861203467024,0.0815450643776824,0.013720668462803853,0.6720686935834617,0.03427531069421357,0.40425531914893614,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2,0.16666666666666666,0.3083397092578424,0.082200488997555,0.09359459660060862,0.1834453164699904,0.004445761707172495,0.0,0.5439148542341509,0.5149650577616594,0.03666411933193716,0.04035900294044164,0.022875536480686697,0.025095113783650654,0.5751765529764179,0.05541043299295496,0.425531914893617,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.175,0.05555555555555555,0.2325937260902831,0.37212713936430314,0.3832850886959103,0.3387160521709672,0.3781861292234736,0.020396227794429417,0.44923646459972233,0.3442268902426601,0.20708081273589585,0.2152480156823554,0.19454935622317596,0.01974159699632085,0.5307553925291162,0.10029288371724848,0.10638297872340426,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.1111111111111111,0.30374904361132365,0.44391198044009783,0.4364284123803162,0.33600587205691373,0.5168938944872555,0.0,0.5617769551133734,0.6138424237484974,0.17884039878427962,0.46701131973939614,0.3762660944206009,0.0238037228928453,0.5432151118451385,0.3482941502414312,0.6382978723404256,0.0410958904109589,0.0,0.0,0.0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.05555555555555555,0.10788064269319052,0.29684596577017114,0.45958583834335337,0.42758737507763533,0.27800829875518673,0.10929161488412896,0.43442850532161037,0.5069986349096393,0.2831975078899318,0.6380566179155536,0.526480686695279,0.01875646696782421,0.537958765193023,0.4907781207947439,0.1702127659574468,0.09136986301369864,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.325,0.3888888888888889,0.11247130833970925,0.13051344743276283,0.25309879017293846,0.3387160521709672,0.0008891523414344991,0.0011696761459170993,0.5286441462285979,0.5219331309468023,0.21442530378425045,0.04483693040954778,0.04004291845493562,0.006828647810315566,0.5077435372186828,0.13456819441146203,0.5106382978723404,0.0136986301369863,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.325,0.0,0.19357306809487376,0.1669682151589242,0.2234840050471313,0.254022923606798,0.09573206876111441,0.0073104759119818705,0.7173530772790374,0.6051017705425724,0.10678971654581411,0.10378029327542136,0.0,0.008728086737906733,0.5279677413635685,0.03166310456740284,0.0425531914893617,0.00452054794520548,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.15,0.2222222222222222,0.3312930374904361,0.04061124694376528,0.00044533511467379205,0.09378352436338998,0.0,0.0,0.574548819990745,0.4965668996149223,0.0,0.0,0.0,0.0,0.5425813369854366,0.0,0.7021276595744681,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.325,0.0,0.2930374904361132,0.5437897310513448,0.56958361166778,0.3141550448873581,0.6985773562537048,0.0,0.0,0.13049856359894868,0.26182906411699847,0.23446658851113714,0.04721030042918455,0.01226438291283134,0.549100762407728,0.3694292725401726,0.14893617021276595,0.02287671232876712,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.05555555555555555,0.2287681713848508,0.1073838630806846,0.09470793438729311,0.22579188075207499,0.022821576763485476,0.0,0.5762147154095326,0.5075487459505715,0.0515922786589741,0.022428074491188284,0.0915450643776824,0.037193169214543666,0.6198154317729401,0.03427531069421357,0.19148936170212766,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
