age,numHandsets,handsetAge,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,children,smartPhone,homeOwner,creditCard,CR_A,CR_B,CR_C,CR_D,CR_E,CR_F,CR_G,Inc_0,Inc_1,Inc_2,Inc_3,Inc_4,Inc_5,Inc_6,Inc_7,Inc_8,Inc_9,churn
0.2,0.0,0.2922723794950268,0.08577017114914423,0.15787129815185927,0.254022923606798,0.0002963841138114997,0.0,0.4919018972697825,0.5170840039933987,0.02336353188932511,0.022428074491188284,0.03862660944206009,0.00926651661782063,0.4515666869116987,0.04219108683606428,0.14893617021276595,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.0,0.2685539403213466,0.07393643031784841,0.006680026720106882,0.22579188075207496,0.0,0.0,0.5767700138824619,0.5187750860821907,0.0,0.0,0.0,0.0,0.3067747029477433,0.0,0.1276595744680851,0.0,0.0,0.0,0.3333333333333333,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.05555555555555555,0.1476664116296863,0.26577017114914425,0.095672827135753,0.5927954378634746,0.0,0.0,0.6934752429430818,0.5286567103359752,0.01574486206474119,0.0019218572828781735,0.0,0.050844964490957566,0.6477721793633838,0.005303570015039975,0.1276595744680851,0.00452054794520548,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.575,0.05555555555555555,0.9671002295332825,0.13068459657701711,0.07355451644028799,0.1693862571283383,0.07943094250148193,0.0,0.5004164738546969,0.4694892117112528,0.003803501321308358,0.01153114369726904,0.0,0.1331011248862101,0.4860236055747232,0.02374732842555213,0.7659574468085106,0.0,0.0,0.0,1.0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2,0.0,0.20657995409334354,0.08075794621026895,0.08231277369553923,0.2187341200383942,0.0,0.0,0.6168440536788524,0.4551048267150222,0.010407126314745569,0.01921857282878173,0.0014163090128755365,0.0165356781990077,0.7643858726958178,0.04488245072429352,0.06382978723404255,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.6128538638102525,0.17471882640586794,0.2086395012246716,0.3387160521709672,0.08209839952578543,0.0,0.6484960666358167,0.5990098001263219,0.07232486101469482,0.03843714565756347,0.014291845493562232,0.04849359389116888,0.712681332741715,0.13195598828465133,0.425531914893617,0.0,0.0,0.0,0.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.0,0.41239479724560063,0.07662591687041563,0.053737103837304234,0.22579188075207496,0.0,0.004678704583668397,0.5669597408607127,0.5192640736741305,0.027289538621289102,0.05509964830011723,0.011459227467811159,0.02228915663238714,0.4995267283758181,0.01583155228370142,0.2553191489361702,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.2222222222222222,0.08951798010711554,0.21188264058679707,0.3723743783864024,0.4749590649878606,0.02163604030823948,0.0,0.4484035168903286,0.4621747723151525,0.265381721026012,0.17425479983856398,0.05721030042918455,0.04554847942339045,0.5266242030395419,0.07124198527665637,0.851063829787234,0.009178082191780823,0.6666666666666666,0.0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3,0.0,0.18362662586074985,0.08762836185819071,0.13122541379054406,0.254022923606798,0.0017783046828689984,0.0,0.5503007866728367,0.5155355432855891,0.10328956195565303,0.0,0.0028755364806866955,0.009093975904195159,0.6530156266702696,0.14509617668012348,0.0425531914893617,0.07767123287671232,0.0,0.0,0.0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.15,0.0,0.2249426166794185,0.08555012224938875,0.033697023676983594,0.254022923606798,0.0,0.0,0.5971309578898658,0.5172673743403762,0.008487874881140584,0.01985278573213153,0.020042918454935624,0.009669539683990949,0.4849867994932721,0.010527982268661444,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.05555555555555555,0.2884468247895945,0.07334963325183375,0.02330587100126178,0.1693862571283383,0.0,0.0,0.5760296159185563,0.5172673743403762,0.0023567707573751173,0.002556070186227971,0.0,0.02889830631582122,0.5587795552435515,0.005303570015039975,0.3191489361702128,0.0136986301369863,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.3,0.05555555555555555,0.06120887528691661,0.10427872860635697,0.0223409782528019,0.1693862571283383,0.0,0.0,0.578713558537714,0.4914936533485463,0.007321156684420227,0.00832164203486249,0.0028755364806866955,0.12927710844644785,0.452705130151428,0.02635953455236286,0.5957446808510638,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5,0.0,0.722264728385616,0.07398533007334962,0.02367698359682328,0.16932979504262885,0.0,0.0,0.5700138824618232,0.5167172632994438,0.0,0.002556070186227971,0.0,0.01824487581803251,0.4119202294822091,0.005303570015039975,0.5319148936170213,0.0,0.0,0.0,0.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.45,0.0,0.34123947972456004,0.05444987775061125,0.004082238551176429,0.16526452487154875,0.0014819205690574985,0.0,0.5770476631189264,0.5167172632994438,0.0,0.0006342129033497973,0.0,0.002809912642950513,0.4456387376163519,0.002612206126810734,0.1914893617021277,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.125,0.0,0.3733741392501913,0.21166259168704155,0.08327766644399913,0.5363333521540286,0.0,0.000731047591198187,0.6049051365108746,0.5200994274770278,0.030042993565549143,0.04164664731997002,0.05291845493562232,0.04051005762728559,0.5138360567052217,0.03166310456740284,0.2127659574468085,0.009178082191780823,0.0,0.0,0.0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2,0.16666666666666666,0.031369548584544764,0.5277261613691931,0.6832925109478216,0.5363333521540286,0.26229994072317725,0.001754514218875649,0.5119851920407219,0.32413765000713113,0.1952094550842662,0.2171698729652336,0.20600858369098712,0.011128573861433514,0.5649025172714414,0.7387793873189267,0.5319148936170213,0.09136986301369864,0.3333333333333333,0.3333333333333333,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.0,0.3588370313695486,0.09452322738386308,0.08142210346619164,0.27474450906216474,0.0,0.0,0.5957427117075429,0.4996026975815489,0.02206264109998192,0.03522764399515691,0.0028755364806866955,0.013768750185698493,0.6545474686942108,0.11082086598590993,0.2127659574468085,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.25478194338179033,0.1869926650366749,0.18674385808654345,0.4798712664445824,0.0,0.0,0.5088385006941231,0.514251950856747,0.059047607936017175,0.11083350950358424,0.03575107296137338,0.025116415432567686,0.3617763886126593,0.04749465685110425,0.10638297872340426,0.00452054794520548,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.275,0.0,0.15531752104055088,0.1452078239608802,0.18481407258962368,0.3387160521709672,0.004149377593360996,0.0,0.6248958815363258,0.5258246571993236,0.12392297326465253,0.05125593373436089,0.011459227467811159,0.021161753022556108,0.3843516615537797,0.12134884825457135,0.02127659574468085,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.325,0.0,0.17903596021423107,0.05188264058679706,0.08209010613820232,0.0564620857094461,0.03764078245406046,0.0,0.6089773253123554,0.5093824494203459,0.04454530075078316,0.0217746430150097,0.03721030042918455,0.04186030067797422,0.2536810481128578,0.33246259795772976,0.0425531914893617,0.00452054794520548,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.05,0.0,0.2501912777352716,0.0945721271393643,0.13812810806798784,0.254022923606798,0.0077059869590989935,0.010307771035894435,0.6686719111522443,0.5183268474562458,0.0044568635114717575,0.007053216228162895,0.0014163090128755365,0.006002641337009808,0.5086423490674853,0.03166310456740284,0.10638297872340426,0.0410958904109589,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5,0.16666666666666666,0.4881407804131599,0.08283618581907091,0.07778520002968901,0.1834453164699904,0.002371072910491997,0.0,0.5536325775104118,0.514455695686722,0.0001925085024588586,0.0006342129033497973,0.0,0.02433936434577107,0.5215401971994942,0.039578880709253535,0.3617021276595745,0.050273972602739726,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.85,0.0,0.7146136189747513,0.1447921760391198,0.1730869145698805,0.3387160521709672,0.036455245998814466,0.0,0.4003701989819528,0.4984617265336893,0.005092724928684351,0.006399784751984317,0.0028755364806866955,0.03553098469600379,0.3632621700935195,0.01844375841051216,0.5319148936170213,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05,0.0,0.25784238714613616,0.6480195599022005,0.3325168856230981,0.254022923606798,0.7700059276822763,0.0,0.5084683017121703,0.4535971149732076,0.2178612888735919,0.05189014663771068,0.1888412017167382,0.05746423193138025,0.5868275636069482,0.11082086598590993,0.1276595744680851,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.325,0.16666666666666666,0.04743687834736037,0.2358924205378973,0.20455726267349514,0.3951781378804132,0.14107883817427386,0.0021200380144747425,0.673577047663119,0.6339927874330189,0.14812070866463267,0.06597736052120769,0.08296137339055794,0.06087103909039297,0.3517393034432035,0.03696667458244282,0.40425531914893614,0.0136986301369863,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.325,0.0,0.4315225707727621,0.10031784841075794,0.04022860535886588,0.1693862571283383,0.036455245998814466,0.0,0.5515964831096715,0.4947943195941403,0.023550206800800368,0.004477927469106144,0.0,0.0023339931218357853,0.4018316729054092,0.02635953455236286,0.2765957446808511,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.425,0.16666666666666666,0.06273909716908951,0.12156479217603912,0.11912714317523936,0.22579188075207496,0.06579727326615294,0.0,0.5627950023137436,0.4849126953403558,0.05632915453765875,0.04164664731997002,0.0,0.02883968379220302,0.5007948508404405,0.08176996754531783,0.0851063829787234,0.059315068493150686,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.45,0.0,0.2348890589135425,0.05640586797066015,0.0,0.18672011744113826,0.0,0.0,0.5728829245719574,0.510992033577148,0.0,0.0,0.0,0.0,0.4512841982069292,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2,0.0,0.4804896710022954,0.09557457212713938,0.07043717063757142,0.254022923606798,0.0,0.0,0.5761221656640444,0.5107882887471731,0.0197117039335904,0.01921857282878173,0.004291845493562232,0.01791785968090319,0.7408375809146573,0.010527982268661444,0.3191489361702128,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.05555555555555555,0.17980107115531752,0.08555012224938875,0.014324946188673644,0.254022923606798,0.0,0.0,0.5753817677001388,0.5172673743403762,0.0,0.016009071166375184,0.0,0.03901716867719025,0.4074447624071639,0.01583155228370142,0.06382978723404255,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.175,0.0,0.3312930374904361,0.1080440097799511,0.10405997179544274,0.16932979504262885,0.03704801422643746,0.0,0.5793614067561315,0.5184898433202257,0.05605497576142946,0.0217746430150097,0.008583690987124462,0.018691435250711624,0.6426055804931701,0.01844375841051216,0.1702127659574468,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.25,0.0,0.15608263198163733,0.08995110024449877,0.10064573591627696,0.254022923606798,0.005334914048606996,0.0,0.5314206385932438,0.5135999674008273,0.04235187054094889,0.004477927469106144,0.007167381974248927,0.0229500234307426,0.4515251432685791,0.05802263911976568,0.02127659574468085,0.01821917808219178,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2,0.0,0.14613618974751338,0.17,0.26044681956505605,0.2683642933769973,0.0948429164196799,0.0,0.6542341508560852,0.4570811515657791,0.1881974787219769,0.08456172044663962,0.05721030042918455,0.008857768733336702,0.4437204074466632,0.2928837172484762,0.0,0.0273972602739726,0.0,0.0,1.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.35,0.0,0.2662586074980872,0.0737163814180929,0.0901061382023306,0.22579188075207496,0.0,0.0011696761459170993,0.5638130495141138,0.5169413826124163,0.0,0.0,0.0,0.0,0.4167604199185703,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4,0.0,0.2257077276205049,0.21290953545232275,0.12224448897795592,0.5078764609564677,0.025489033787788967,0.0,0.5581675150393336,0.5150465556936493,0.01159717887540033,0.030115503622700976,0.008583690987124462,0.00711356063105665,0.6040172439251289,0.14248397055331274,0.0851063829787234,0.00452054794520548,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.0,0.24407039020657995,0.034498777506112466,0.015883619090031914,0.0564620857094461,0.0,0.0,0.5752892179546506,0.5178989833132984,0.0,0.0,0.0,0.0,0.466332366921094,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.275,0.16666666666666666,0.03519510328997705,0.1309290953545232,0.3518147405922957,0.2822539664615211,0.003852993479549496,0.0,0.6217491901897271,0.5120311322100202,0.08295366378681725,0.08777122210904617,0.015751072961373392,0.007774231748448234,0.6592541836473416,0.11343307211272065,0.1276595744680851,0.0136986301369863,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6,0.0,0.22953328232593725,0.08555012224938875,0.0670229347584057,0.254022923606798,0.0,0.0,0.5770476631189264,0.5172673743403762,0.02420940258194737,0.014087213883497013,0.020042918454935624,0.016376130490081853,0.6696596821753796,0.03696667458244282,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.675,0.0,0.5715378729915838,0.07332518337408313,0.007273806873005269,0.16932979504262885,0.0,0.0,0.5793614067561315,0.5172673743403762,0.0,0.0,0.0,0.03570722891794275,0.3675121881647807,0.0,0.40425531914893614,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.125,0.05555555555555555,0.7513389441469013,0.08552567237163812,0.053217546203518144,0.1693862571283383,0.0,0.025294246655457268,0.5764923646459972,0.5079154866445265,0.01983420934424604,0.007687429131512694,0.004291845493562232,0.03015223625794948,0.8058228746282565,0.02374732842555213,0.6808510638297872,0.03657534246575343,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.2,0.0,0.2333588370313696,0.03753056234718826,0.0896608030876568,0.0564620857094461,0.02163604030823948,0.0,0.4962517353077279,0.5053483017868422,0.003225975813931782,0.04612457478907616,0.01,0.04255202629211477,0.5112736533586371,0.04488245072429352,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.2,0.1111111111111111,0.1713848508033665,0.08166259168704157,0.4980331032435241,0.0564620857094461,0.12033195020746887,0.015351999415161927,0.3950023137436372,0.4748680752225913,0.2766697195792814,0.14927065516114774,0.12446351931330472,0.01741807228448573,0.5748695943332556,0.5646323121982111,0.0851063829787234,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.0,0.25784238714613616,0.10268948655256724,0.22103466191642546,0.22579188075207496,0.0077059869590989935,0.0030703998830323856,0.5863951874132346,0.52097553024592,0.0,0.0,0.0,0.0,0.4636259317222234,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.275,0.1111111111111111,0.3006885998469778,0.4091931540342297,0.2844949157574408,0.2823104285472305,0.45850622406639,0.000731047591198187,0.580564553447478,0.536276766977038,0.1571044387793794,0.0576557184863452,0.1172961373390558,0.03056704153279525,0.44557828867467575,0.06862977914984564,0.3404255319148936,0.0,0.0,0.0,0.0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.15,0.2222222222222222,0.030604437643458306,0.3191931540342299,0.3193052772211089,0.3951781378804132,0.2385892116182573,0.0021200380144747425,0.3050439611291069,0.3735050223100589,0.22189813383424434,0.14092979455345644,0.25892703862660943,0.013039550209266379,0.5638174749037381,0.20050660967307848,0.14893617021276595,0.0273972602739726,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.2,0.0,0.2938026013771997,0.09210268948655258,0.14295257181028725,0.1693862571283383,0.02371072910491997,0.000731047591198187,0.6663581675150394,0.5591573113832237,0.02612282042456876,0.03330578671227874,0.018583690987124462,0.017833039846680904,0.7383450716409096,0.01844375841051216,0.14893617021276595,0.00452054794520548,0.0,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.15,0.0,0.17061973986228002,0.15924205378973105,0.1508943813553032,0.3387160521709672,0.00889152341434499,0.0034359236786314787,0.5109671448403517,0.5001120596564862,0.08107524749009748,0.07366478965272039,0.12017167381974247,0.06881467224511709,0.8030562044232581,0.0738541914034671,0.02127659574468085,0.0684931506849315,0.0,0.0,0.6666666666666666,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.275,0.05555555555555555,0.026778882938026008,0.11547677261613692,0.0502486454390262,0.09790525662017954,0.058387670420865435,0.01067329483149353,0.7364183248496066,0.5926937103970987,0.0210125947229336,0.003209501662406549,0.0,0.0473588855451928,0.5929752678192978,0.07915776141850707,0.1914893617021277,0.009178082191780823,0.3333333333333333,0.0,0.0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.375,0.0,0.3022188217291507,0.1221760391198044,0.10457952942922882,0.16932979504262885,0.05868405453467693,0.015498208933401566,0.6079592781119851,0.5363175159430329,0.045537011217995464,0.055733861203467024,0.018583690987124462,0.018656024097576832,0.3182667474218529,0.03427531069421357,0.14893617021276595,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.225,0.1111111111111111,0.07651109410864575,0.15102689486552567,0.1111111111111111,0.2258483428377844,0.036455245998814466,0.0,0.6923646459972236,0.5623968541798252,0.034447354758168486,0.03267157380892895,0.048626609442060084,0.02273493976048789,0.4892540472401234,0.055410432992954964,0.1276595744680851,0.009178082191780823,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4,0.0,0.20811017597551645,0.09354523227383862,0.05351443627996734,0.22579188075207496,0.0,0.0,0.569458583988894,0.5167172632994438,0.03176973649669527,0.0012876443795283765,0.0028755364806866955,0.00725200000492091,0.6123155891117248,0.0290508984405921,0.06382978723404255,0.022876712328767118,0.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.525,0.0,0.25325172149961744,0.1466748166259169,0.11883025309879015,0.3951781378804132,0.0,0.0,0.593521517815826,0.5172673743403762,0.09939855676959064,0.008975073511041069,0.012875536480686695,0.040547160072709636,0.32250667136798805,0.06071400300799493,0.10638297872340426,0.0,0.0,0.0,0.3333333333333333,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2,0.05555555555555555,0.06120887528691661,0.14070904645476773,0.08847324278186001,0.05894641748066173,0.06441019561351513,0.0,0.6158260064784822,0.4745217090116339,0.03623826719013423,0.03267157380892895,0.03575107296137338,0.04584602531461427,0.6668332699723191,0.021135122298741392,0.2127659574468085,0.0,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.3,0.16666666666666666,0.39709257842387147,0.09061124694376528,0.11036888591998813,0.22579188075207496,0.025489033787788967,0.001462095182396374,0.6003701989819529,0.5461583912308225,0.041435996756523416,0.1005707916130148,0.04721030042918455,0.01241501688043132,0.4781608898661341,0.10551729597086996,0.9574468085106383,0.08671232876712329,0.0,0.0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.375,0.16666666666666666,0.2180566182096404,0.07332518337408313,0.010762265271283308,0.22579188075207496,0.0,0.0,0.573160573808422,0.5172673743403762,0.007431994913108662,0.006399784751984317,0.015751072961373392,0.01444915315791061,0.538007850154438,0.002612206126810734,0.2340425531914893,0.0,0.0,0.0,0.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2,0.05555555555555555,0.07421576128538639,0.14471882640586795,0.24745787872040376,0.1986900796115408,0.1007705986959099,0.0,0.4956964368347988,0.4964854016829324,0.10617135590155233,0.085849364826168,0.032918454935622316,0.00781012048242643,0.4868238293430068,0.12926462439642206,0.3617021276595745,0.0410958904109589,0.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.375,0.0,0.17214996174445293,0.0567481662591687,0.11259556149335707,0.0564620857094461,0.003852993479549496,0.0,0.5979639055992596,0.5229518550966769,0.00913540348032038,0.0217746430150097,0.017167381974248927,0.013275421692052529,0.768429131712897,0.0290508984405921,0.02127659574468085,0.0,0.0,0.0,0.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2,0.05555555555555555,0.02601377199693956,0.08579462102689488,0.03874415497661991,0.254022923606798,0.0002963841138114997,0.0,0.6204534937528922,0.5170636295104012,0.009117902707369577,0.03330578671227874,0.022875536480686697,0.044573855424533036,0.06263845773774204,0.013219346156890684,0.0425531914893617,0.0,0.0,0.0,1.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.0,0.6350420811017597,0.09887530562347188,0.039881243969420326,0.16932979504262885,0.034771784232365134,0.0,0.5934919018972699,0.5401886677125568,0.002625115942620799,0.007053216228162895,0.0,0.01654006713900798,0.5085515853623813,0.0,0.44680851063829785,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
