customer,age,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1081160,60.0,suburban,unknown,False,5,1,314,True,0.0,E,False,False,61.15,433.75,54.99,32.25,3.58,-0.155,-0.3034,103.34,46.0,21.67,2.692591738,3.236443871,11.67,11,2.67,0,0,0,1
1049481,,,unknown,False,0,1,395,True,0.0,G,True,False,66.52,174.0,65.87,0.0,0.0,-3.36,0.1698,24.68,7.33,0.67,0.828410689,12.85437632,3.67,13,1.0,0,0,0,1
1081758,50.0,rural,no,True,5,1,313,True,0.0,B,False,True,45.3,84.0,69.99,0.25,0.0,-1.04,-0.8892,0.37,1.33,0.0,2.498127341,-23.06989338,0.0,11,0.0,0,0,0,1
1042436,42.0,,yes,True,9,2,202,True,29.99,B,False,True,51.8,187.75,49.99,0.0,0.0,2.125,0.0526,31.96,8.67,3.33,4.2775,-22.47605805,4.33,17,0.0,0,0,0,0
1028328,28.0,suburban,yes,False,9,1,643,False,0.0,B,False,True,4.84,0.0,5.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,2.699185429,0.33,21,0.0,1,1,0,1
1031452,60.0,,unknown,False,9,2,545,True,59.99,A,False,True,37.98,45.75,32.49,0.0,1.95,0.385,-0.0448,3.9,3.67,1.33,0.428724544,-8.282801689,2.0,19,0.0,0,0,0,0
1002729,26.0,suburban,no,False,4,7,448,True,79.99,E,True,True,57.84,789.0,49.99,15.0,0.1,3.96,0.268,242.66,15.33,8.33,2.3550898890000003,-5.894281112000001,6.67,43,0.33,0,0,0,0
1068300,54.0,,no,False,1,1,377,True,0.0,C,False,True,31.03,169.25,39.99,0.25,0.0,-2.725,-0.0208,0.0,0.0,0.0,0.0,-5.42774108,0.0,13,0.0,0,0,0,1
1010463,46.0,town,yes,True,9,3,201,True,29.99,A,False,True,68.35,457.0,70.0,0.0,0.26,-3.24,-0.037000000000000005,17.2,4.33,0.67,3.784033226,-14.85876587,9.0,28,0.0,0,0,2,0
1002272,26.0,suburban,unknown,False,8,2,482,False,29.99,A,False,True,52.85,271.5,59.99,0.0,0.88,-0.63,0.0618,40.4,9.0,0.0,3.0,-8.833415653,3.67,41,0.0,0,0,0,0
1001737,,,unknown,False,0,6,30,True,129.99,D,True,False,79.29,1230.5,77.96,0.5,0.0,6.07,0.0588,379.24,82.33,46.67,2.3196568440000003,-2.450911877,17.67,48,2.0,0,0,0,0
1031331,62.0,rural,yes,False,5,1,630,True,0.0,B,False,True,19.99,6.5,19.99,0.0,0.0,0.15,0.0,0.19,1.0,0.0,3.67,-24.52067292,0.0,21,0.0,0,0,0,1
1008864,64.0,rural,yes,False,5,1,901,True,0.0,A,False,True,20.98,27.0,16.99,5.0,2.49,-0.54,-0.0798,0.0,0.0,0.0,10.09090909,3.2632351180000003,0.67,30,0.0,0,0,1,1
1025876,,suburban,yes,True,9,1,773,True,0.0,B,False,True,51.4,376.0,50.0,0.0,0.91,2.0,-0.028,54.8,9.67,0.0,4.233775297,4.577755279,6.33,26,0.0,0,0,0,1
1069549,36.0,unknown,no,False,7,1,323,False,0.0,C,True,True,25.87,46.0,29.99,0.0,0.0,-0.32,0.1624,8.58,2.67,0.67,1.194166667,7.208548026,2.0,11,0.0,0,0,0,1
1080739,22.0,,no,False,0,1,207,True,0.0,B,True,False,40.87,585.75,52.49,6.75,0.69,-5.415,-0.0624,96.23,26.33,19.0,0.917428571,7.562341462999999,10.33,7,3.67,0,0,1,0
1062682,52.0,,yes,True,9,4,82,True,129.99,B,False,True,49.72,401.25,39.99,55.5,0.0,-0.545,-0.3176,96.56,21.67,0.0,2.15648086,-1.255264226,10.33,10,4.33,0,0,0,0
1077658,,,unknown,False,0,1,326,True,0.0,C,True,False,89.73,416.25,94.99,0.0,0.0,-2.165,-0.0148,63.89,59.67,15.33,0.754652778,8.281473531,21.0,11,0.0,0,0,0,1
1045771,38.0,suburban,no,True,4,2,27,True,149.99,C,False,True,10.1,36.5,10.0,0.25,0.0,1.15,-0.002,0.12,4.0,0.67,1.6675,0.58538183,1.67,16,0.0,0,0,0,1
1005382,,suburban,unknown,False,0,1,1040,False,0.0,A,True,False,32.69,30.0,30.0,0.0,2.62,0.26,-0.0088,7.08,2.67,2.33,2.72479564,-6.108667531,3.67,34,0.0,0,0,0,1
1035041,46.0,,no,False,6,1,541,True,0.0,B,False,True,54.17,333.25,49.99,0.0,2.98,0.015,-0.0552,42.23,19.67,0.33,3.499274311,-14.53196527,5.67,18,0.0,0,0,0,0
1003323,,town,unknown,False,0,1,1186,False,0.0,A,True,False,48.2,326.5,30.0,43.25,0.0,2.11,0.7038,58.55,3.67,1.67,2.1040625,5.520959737999999,4.0,39,0.0,0,0,0,1
1043616,46.0,,unknown,True,6,4,53,True,79.99,B,False,True,52.49,831.0,54.99,15.75,0.1,-1.38,0.2162,192.2,97.67,32.33,0.797870968,8.374590777,15.67,15,1.33,0,0,0,1
1050857,32.0,,no,False,6,2,411,True,29.99,C,False,True,39.69,240.5,39.99,0.0,0.0,-1.15,0.006,38.24,11.33,0.0,0.8779342720000001,-2.884456178,3.0,15,0.0,0,0,0,1
1053008,52.0,suburban,no,True,5,1,474,True,0.0,E,False,True,75.58,1062.75,84.99,0.25,0.0,-3.675,-0.0118,270.15,84.33,13.33,1.887409768,-7.182118374,107.67,16,0.67,0,0,0,0
1047059,32.0,,yes,False,5,1,418,True,0.0,B,False,True,78.64,944.75,84.99,0.0,0.0,2.405,-0.0532,117.17,36.33,10.67,1.41221374,4.584704355,78.67,14,0.0,0,0,0,0
1093575,40.0,suburban,yes,True,9,1,283,False,0.0,B,False,True,10.0,88.75,10.0,0.0,0.0,-0.395,0.0,0.0,0.0,0.0,0.0,-3.556946104,0.67,10,0.0,0,0,0,0
1097151,34.0,,no,False,4,1,192,True,0.0,E,False,True,31.31,357.25,20.04,40.25,0.2,-7.145,-1.2068,49.21,16.33,2.0,0.969453082,-25.54697518,1.67,7,5.0,0,0,0,0
1075589,54.0,town,yes,False,0,1,227,True,0.0,B,True,False,35.31,277.0,47.49,0.0,0.0,-0.88,-0.0064,3.81,8.33,0.67,0.584091675,-9.382908034,3.67,7,1.0,0,0,0,0
1004969,56.0,,unknown,True,3,2,605,False,29.99,A,False,True,9.75,1.5,5.0,1.5,0.0,-0.01,-0.01,0.0,0.0,0.0,0.33,-24.34869621,0.0,37,0.0,1,0,0,0
1074776,52.0,suburban,no,False,6,1,293,True,0.0,B,True,False,59.99,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.251411593,0.0,10,0.0,0,0,0,0
1011506,24.0,,no,False,3,4,37,True,29.99,A,False,True,45.42,520.5,29.99,42.0,0.0,8.55,0.4696,95.09,17.67,16.33,1.383641525,6.503138002999999,18.0,29,0.0,0,0,0,1
1006521,58.0,town,no,True,4,1,944,True,0.0,A,False,True,30.26,79.75,29.99,0.0,0.0,-0.155,-0.0054,0.0,1.33,0.0,1.36425648,-7.1659608010000015,0.67,31,0.0,0,0,0,0
1085832,56.0,unknown,unknown,False,6,1,251,True,0.0,B,False,True,40.55,38.25,44.75,14.5,0.0,0.815,0.0528,0.0,0.0,0.0,9.33,-21.96009177,0.33,8,0.0,0,0,0,0
1058919,24.0,,no,False,0,1,494,True,0.0,B,True,False,91.48,1404.5,84.99,21.0,0.0,0.07,-0.1298,250.84,63.67,9.0,1.972281745,17.51205958,39.33,17,0.0,0,0,0,1
1048272,44.0,town,no,False,7,1,514,True,0.0,B,False,True,90.88,606.25,85.19,37.5,0.59,13.115,0.8822,160.2,19.0,0.33,15.24609844,-11.05277157,7.0,17,0.0,0,0,0,0
1024908,44.0,,no,False,7,1,723,True,0.0,B,True,True,50.25,24.75,50.0,0.0,0.0,-0.175,-0.005,1.58,0.67,0.0,0.192618224,-7.506468573999999,0.33,24,0.0,0,0,0,0
1057391,28.0,,no,False,1,2,332,True,29.99,B,False,True,48.55,497.5,40.74,44.5,0.0,-4.13,-0.5122,44.45,17.0,3.0,1.462930821,13.28963304,4.67,11,0.33,0,0,0,1
1045628,,,no,False,2,4,66,True,149.99,E,True,False,190.69,1119.0,54.99,85.75,0.0,10.32,1.58,158.61,51.33,5.33,0.5698514,0.683934163,47.33,14,19.0,0,0,0,1
1068227,,,unknown,False,0,1,270,True,0.0,G,True,False,98.87,734.25,94.99,0.0,2.32,-4.965,0.008,197.37,38.33,19.0,2.632063317,12.89861294,12.67,9,1.67,0,0,0,0
1056573,30.0,town,unknown,False,7,1,401,True,0.0,C,False,False,46.64,1136.0,10.0,119.5,0.0,-6.1,-0.6932,247.26,34.67,15.33,2.6986534860000004,-11.68647849,13.33,13,2.0,0,0,0,1
1039410,34.0,,unknown,False,8,1,600,True,0.0,B,False,True,55.83,537.25,37.57,51.0,0.17,7.935,-0.199,139.04,16.0,3.33,1.6522773000000002,6.598686292999999,2.67,20,0.33,0,0,0,0
1038685,24.0,,yes,False,6,1,501,False,0.0,E,False,True,80.82,837.25,37.71,133.5,0.0,-16.745,-0.81,189.67,29.67,2.0,1.128768751,-6.167319671,21.0,16,0.0,0,0,0,1
1034808,36.0,town,yes,False,9,4,170,True,79.99,E,False,True,134.1,2242.5,66.24,258.5,0.0,2.57,-1.4778,684.19,48.67,4.33,1.238675654,15.8041923,51.0,20,0.33,0,0,3,0
1096166,,,unknown,False,0,1,223,True,0.0,E,True,False,51.03,568.5,69.99,0.75,0.0,-0.25,-0.001,113.39,35.33,7.0,0.844336657,-15.47836216,7.67,8,0.0,0,0,0,0
1015456,,suburban,unknown,False,8,3,409,True,149.99,A,True,False,32.49,188.0,32.49,0.0,0.0,-2.88,0.0,13.74,21.67,0.0,2.242004616,16.62156151,5.67,30,0.0,0,0,0,0
1026532,26.0,,unknown,False,3,5,184,True,59.99,B,False,False,74.39,533.5,44.99,109.75,0.0,-3.69,-0.7879999999999999,255.79,20.0,3.33,2.37480825,-1.48824849,8.67,24,2.33,0,0,0,1
1026590,38.0,,no,False,6,2,105,True,149.99,D,False,True,195.91,1177.25,59.99,397.0,0.93,0.315,-0.5648,338.4,37.33,5.33,0.8477123790000001,2.59051576,15.33,20,1.33,0,0,0,0
1023911,68.0,,yes,False,3,3,192,True,9.99,D,True,False,71.67,1062.0,67.49,71.0,0.0,-3.12,-0.4336,408.66,48.0,18.67,1.221035296,7.866713924,12.0,21,0.0,0,0,0,0
1055930,52.0,suburban,no,False,1,1,451,True,0.0,C,False,True,51.03,896.0,54.91,2.25,0.0,6.9,-0.1506,263.72,49.67,13.33,0.581389264,24.96972875,11.0,15,10.67,0,0,0,0
1024976,60.0,town,yes,True,9,3,169,False,149.99,C,False,True,10.0,397.25,10.0,0.0,0.0,-0.565,0.0,83.23,38.67,25.0,3.399747395,-16.37102724,2.0,22,0.0,0,0,1,0
1095765,,,unknown,False,0,1,238,True,0.0,C,True,False,81.22,1034.0,84.99,0.0,0.0,4.12,0.0544,289.02,57.67,4.33,1.092784129,-12.07025432,7.33,8,2.0,0,0,0,0
1093043,,suburban,unknown,False,0,1,184,True,0.0,E,True,False,10.01,169.0,9.8,0.0,0.0,-2.44,-0.0002,10.81,0.0,0.0,2.814258912,5.3833658920000005,0.0,6,0.33,0,0,0,1
1044562,36.0,suburban,yes,False,4,1,550,True,0.0,B,False,True,31.82,176.25,39.99,0.25,1.73,-0.585,0.0402,11.01,7.67,0.33,2.45672665,-2.068269347,10.0,19,0.0,0,0,3,0
1098610,28.0,suburban,yes,True,7,5,151,True,199.99,C,False,True,129.13,1267.0,89.98,87.75,2.45,12.92,0.4086,178.86,70.67,12.67,1.538624122,8.813938147,14.0,35,0.67,0,0,0,0
1043314,,town,unknown,False,0,3,117,False,149.99,G,True,False,63.83,250.5,49.99,0.0,0.0,-0.55,-0.0708,48.01,67.0,19.67,1.660192308,-1.288203386,15.67,17,2.33,0,0,0,1
1006630,34.0,,no,False,7,3,616,True,79.99,A,False,True,35.61,254.25,34.99,0.0,0.68,-0.365,-0.0124,58.47,20.33,3.0,0.994301994,-0.129139116,7.33,33,0.33,0,0,0,1
1058393,30.0,,no,False,5,1,497,True,0.0,B,True,True,38.36,105.0,30.0,0.0,3.53,4.2,0.5018,9.65,4.33,3.0,1.222222222,5.864004622,2.67,17,0.0,0,0,0,0
1088685,46.0,rural,no,False,8,1,335,True,0.0,B,True,True,38.99,9.25,44.99,0.0,0.0,-0.185,0.0,0.35,0.0,0.0,15.41791045,10.21682713,1.33,12,0.0,0,0,3,1
1075239,,,unknown,False,0,1,229,True,0.0,D,True,False,61.79,599.5,44.99,64.25,0.0,5.67,1.3430000000000002,56.39,8.33,6.0,1.458636153,2.69373401,11.0,8,0.0,0,0,0,1
1004402,46.0,suburban,yes,False,9,2,122,True,29.99,A,False,True,41.97,115.0,49.99,0.0,0.0,-0.28,0.0,10.61,12.67,1.0,2.800720288,-4.2955249160000015,3.67,38,0.67,0,0,0,1
1029240,,rural,unknown,False,6,2,377,True,29.99,B,True,False,30.0,78.5,30.0,0.0,0.0,0.17,0.0,4.04,1.33,0.0,2.160864346,2.601067182,0.67,21,1.0,0,0,0,1
1010753,52.0,,yes,False,8,5,285,True,129.99,C,False,True,80.03,959.75,59.99,96.75,0.0,6.885,0.3652,426.73,15.33,13.67,1.68608008,20.50180555,6.67,32,0.33,0,0,0,1
1032556,48.0,town,yes,True,9,2,311,True,29.99,B,False,True,56.68,332.0,30.0,68.25,2.01,0.08,-0.4394,93.43,32.33,2.0,0.7931105820000001,0.353918965,24.67,23,0.0,0,0,0,1
1027379,46.0,,unknown,False,4,1,589,False,0.0,B,False,True,83.51,688.0,50.0,101.75,4.52,0.96,-0.0558,246.46,13.67,2.67,2.377987092,0.6459545170000001,8.33,19,1.0,0,0,2,0
1047950,32.0,,unknown,False,9,1,409,True,0.0,B,False,True,23.22,297.75,10.0,43.75,0.0,1.445,0.4798,86.94,33.67,6.0,4.294117647,7.005166949,3.33,13,0.0,0,0,0,1
1048055,52.0,suburban,unknown,True,9,2,487,True,29.99,B,False,True,108.94,1032.5,49.99,94.75,0.0,-1.79,-0.4422,102.85,11.67,6.0,1.618121514,8.577986616,8.33,19,0.0,0,0,0,1
1080102,24.0,,no,False,6,2,134,True,29.99,F,True,True,89.98,1056.25,10.0,225.0,0.83,1.675,0.448,284.5,44.33,36.33,0.648823529,5.915613629,67.0,7,0.67,0,0,0,1
1047377,,,no,False,3,5,138,True,129.99,G,False,False,59.74,1044.0,26.05,0.5,0.0,-20.88,1.8054,338.15,43.0,69.0,0.605105765,-4.447702808,17.67,16,2.0,0,0,0,0
1070808,,,unknown,False,0,1,253,True,0.0,G,True,False,57.03,605.75,82.49,0.0,5.6,-3.955,-0.07400000000000001,0.0,0.0,0.0,0.0,-3.705887868,0.0,8,0.0,0,0,0,1
1088038,,,no,True,0,1,282,True,0.0,B,True,True,53.51,506.75,54.99,0.0,0.0,2.185,0.0692,56.82,22.67,7.33,2.187784624,-13.84858305,5.33,10,1.67,0,0,0,0
1070089,,,unknown,False,0,1,319,True,0.0,B,True,False,14.11,53.5,10.0,0.0,0.0,0.13,0.0062,0.0,0.0,0.0,0.0,-3.547226572,0.0,11,0.0,0,0,0,1
1016867,24.0,suburban,no,False,1,1,778,False,0.0,A,True,True,66.4,220.75,29.99,100.5,0.0,3.785,1.0078,69.92,11.33,1.33,0.68697046,-2.308602399,3.67,26,0.0,0,0,0,1
1096900,,,unknown,False,0,1,199,True,0.0,C,True,False,98.53,1298.75,37.49,155.75,5.0,-14.675,-1.9508,223.22,24.67,4.0,0.786282503,-7.07771804,13.33,7,5.0,0,0,0,1
1019947,56.0,suburban,yes,True,7,1,851,True,0.0,B,False,True,29.12,90.25,19.99,21.5,0.0,1.535,0.3994,2.97,3.0,2.33,0.979375,-15.75724063,2.33,28,0.0,0,0,0,1
1099083,54.0,,no,True,1,3,524,True,29.99,D,False,True,98.39,675.25,47.42,176.5,0.0,0.435,-0.515,15.4,17.67,1.0,1.566154785,11.54829417,9.33,36,0.0,0,0,0,0
1070146,,,unknown,False,0,2,185,True,9.99,E,True,False,98.69,1326.5,73.99,126.0,0.0,-0.25,1.6102,112.32,39.33,7.0,0.776917293,-12.07671434,21.33,8,9.0,0,0,0,1
1098279,34.0,,no,False,1,3,485,True,29.99,C,True,True,33.74,218.0,39.99,0.0,0.0,0.42,0.01,0.19,7.67,0.0,1.825447957,-4.924200654,10.33,39,6.33,0,0,0,0
1066295,,,unknown,False,0,3,9,True,129.99,A,True,False,87.18,959.75,84.99,0.0,0.0,1.365,0.0738,32.19,39.0,5.0,2.454545455,9.055900648,36.67,11,1.0,1,0,0,1
1025590,,suburban,unknown,False,0,1,776,True,0.0,C,True,False,38.97,151.25,29.99,24.25,0.0,1.015,0.2684,19.94,1.0,3.0,1.524840138,-1.741981106,5.0,26,0.0,0,0,0,1
1056054,,,unknown,False,8,5,285,True,129.99,C,False,True,29.82,151.25,28.79,0.0,0.0,-1.025,0.0462,15.98,13.67,2.33,1.113516857,-4.429170256,7.67,15,0.0,0,0,0,0
1051802,56.0,suburban,no,True,7,1,376,True,0.0,B,False,True,80.34,262.25,46.28,0.0,0.0,0.375,2.2612,20.21,12.0,0.33,1.4882142859999998,3.487226759,18.67,12,0.0,0,0,0,1
1092826,30.0,,no,False,4,1,294,True,0.0,B,True,False,34.99,113.5,44.99,0.0,0.0,1.31,0.0,14.55,10.33,4.67,0.723037652,-2.306594668,1.33,10,0.0,0,0,0,0
1037356,,suburban,unknown,False,0,1,685,True,0.0,B,True,False,35.73,151.25,32.49,0.0,0.0,-0.985,-0.005,35.31,9.33,9.67,3.678093198,0.327016831,5.33,23,0.0,0,0,0,1
1087156,,town,unknown,False,0,1,183,True,0.0,D,True,False,35.31,613.5,44.99,0.0,0.0,-6.13,-0.0064,77.95,15.33,10.33,1.115900837,9.201923545,12.67,10,5.67,0,0,0,1
1059485,,,unknown,False,0,1,323,True,0.0,E,True,False,17.73,133.5,10.86,19.0,0.0,-1.67,0.315,39.18,11.67,3.33,2.245048104,-10.61336289,2.0,11,0.33,0,0,3,1
1072901,60.0,,yes,False,6,1,348,True,0.0,B,False,True,36.02,280.0,44.99,0.0,1.03,-2.64,0.0276,0.0,0.0,0.0,0.0,-2.794631278,0.0,12,0.0,0,0,0,1
1026767,40.0,suburban,unknown,True,6,1,595,False,0.0,A,False,False,38.2,126.5,32.49,10.75,3.76,0.75,0.0514,9.92,2.67,2.0,2.313320826,14.32816258,1.0,20,0.0,0,0,0,1
1042699,28.0,,no,False,4,1,460,True,0.0,B,False,True,36.1,160.75,29.99,14.5,0.0,-0.335,-0.1144,37.76,4.67,0.33,2.686470588,0.33479997100000003,3.67,15,0.0,0,0,0,0
1031749,52.0,suburban,yes,False,8,2,140,True,29.99,A,False,True,10.08,1.0,10.0,0.0,0.0,-0.02,-0.0014,0.0,0.33,0.0,0.33,4.779101893,0.0,23,0.0,0,0,0,0
1017608,40.0,rural,no,False,8,2,795,True,29.99,C,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.469712577,0.0,27,0.0,0,0,0,1
1056560,38.0,suburban,unknown,False,7,1,508,True,0.0,B,False,True,76.56,865.75,59.99,80.75,0.37,-0.615,0.038,195.84,43.67,28.0,1.989931862,0.296144275,15.0,17,2.33,0,0,0,1
1016132,,suburban,unknown,False,0,6,314,True,149.99,D,True,False,18.5,70.75,10.0,23.5,0.0,0.245,0.49,15.04,16.0,2.0,2.000517331,2.141612138,1.33,28,0.0,2,0,0,0
1017831,50.0,suburban,yes,True,6,1,811,False,0.0,A,False,True,16.99,8.25,16.99,0.0,0.0,-0.045,0.0,0.0,0.0,0.0,0.665,-11.74367899,0.0,27,0.0,0,0,0,0
1023426,32.0,,yes,False,5,1,634,True,0.0,B,False,True,30.65,65.5,29.99,0.75,0.0,0.09,-0.0132,2.85,5.33,0.33,1.656044986,-0.332206066,2.0,21,0.0,0,0,0,1
1087977,,,unknown,False,0,1,344,True,0.0,G,True,False,49.99,584.75,69.99,0.0,0.0,1.205,0.0,309.62,25.33,2.0,0.601060606,-2.349767364,2.67,12,0.0,0,0,2,1
1090921,,,unknown,False,0,3,293,True,79.99,B,True,False,39.22,147.0,44.99,0.0,0.0,1.92,0.0136,9.4,5.67,3.33,0.616030718,5.470784641,3.67,11,0.0,0,0,0,1
1049603,28.0,suburban,yes,True,5,2,131,True,29.99,C,False,True,63.31,322.5,29.99,57.0,1.0,0.45,-0.2226,58.86,11.67,0.33,2.249824232,8.414494733,6.67,15,0.0,0,0,0,0
1070120,,,unknown,False,0,2,299,True,199.99,B,True,False,43.92,319.0,39.99,19.25,0.0,0.18,-0.0954,88.44,11.67,21.33,2.781110851,6.660319877999999,4.33,15,0.0,0,0,0,0
1061024,44.0,town,yes,True,9,2,25,True,199.99,C,False,True,131.09,958.0,59.99,237.0,0.0,1.78,0.36,157.75,57.33,27.0,0.903674143,-0.506920536,19.0,12,0.67,0,0,0,1
1093950,,,unknown,False,0,1,216,True,0.0,D,True,False,147.59,1044.75,49.99,269.0,0.0,-3.955,1.336,328.28,68.67,2.0,1.785046729,1.341968025,23.33,8,10.67,0,0,0,1
1052070,32.0,town,no,False,8,1,436,True,0.0,B,False,True,44.92,440.25,49.99,0.0,3.22,0.295,0.0172,92.76,11.67,5.0,2.960882353,20.31020413,8.67,14,0.0,0,0,0,1
1025493,28.0,,no,False,1,3,430,True,9.99,B,True,False,54.57,725.25,52.49,10.5,0.0,-0.525,-0.0696,149.37,37.0,3.33,1.990519315,5.689562293,7.0,26,1.33,0,0,0,0
1021832,30.0,,yes,False,8,1,656,True,0.0,B,True,False,45.96,129.5,29.99,43.0,0.64,-2.01,-0.3194,48.31,19.33,6.67,0.847714286,-18.72354119,5.0,22,1.67,0,0,0,1
1026318,34.0,,yes,True,7,1,661,False,0.0,D,False,True,49.99,393.25,49.99,0.0,0.0,3.295,0.0,98.58,15.33,8.33,5.796388889,5.49984759,7.67,22,2.33,0,0,1,1
1007073,44.0,,yes,True,6,1,1045,False,0.0,A,False,True,20.74,31.0,12.99,31.0,0.0,0.46,0.115,13.59,2.33,1.67,5.666666667,-1.062395145,0.0,35,0.0,0,0,0,1
1019763,,,unknown,False,0,2,144,True,29.99,E,True,False,103.04,679.0,75.0,46.5,2.15,3.94,0.8006,116.9,58.0,3.33,0.524651914,-3.805955361,6.33,23,3.0,0,0,0,0
1044665,,suburban,unknown,False,0,1,549,True,0.0,D,True,False,62.87,608.75,59.99,28.25,0.0,4.285,0.6779999999999999,146.34,60.33,24.33,1.121821227,0.098617155,4.33,19,1.0,0,0,0,0
1095437,,suburban,unknown,False,0,2,55,True,79.99,E,True,False,112.67,1292.75,67.28,77.5,0.0,5.065,1.2698,106.15,88.33,16.67,0.914805574,-4.344962102,25.0,9,9.33,0,0,0,1
1097982,32.0,,no,False,5,3,311,True,59.99,E,False,True,170.85,2210.25,104.99,203.25,0.26,-6.265,-1.4624,867.49,192.33,64.33,2.133737409,-5.0813375,32.0,44,1.67,0,0,0,0
1020544,,,unknown,False,3,1,674,True,0.0,F,True,False,60.46,356.0,50.0,41.75,0.0,6.46,0.743,18.42,9.0,0.33,1.855217391,-16.02445145,8.33,22,0.0,0,0,0,1
1032795,38.0,suburban,yes,True,9,2,375,False,29.99,A,False,True,31.37,85.0,30.0,0.0,0.36,-0.02,0.025,10.11,1.0,0.0,1.450112528,5.527497175,2.33,19,0.0,0,0,0,0
1018340,38.0,,unknown,False,7,8,199,True,39.99,B,False,True,35.23,437.75,49.99,0.0,0.2,-1.455,0.2358,137.21,38.67,13.67,2.531361443,10.4831913,4.0,23,1.33,0,0,0,1
1036648,20.0,suburban,no,True,1,5,9,True,29.99,D,False,False,63.26,838.0,29.99,109.75,0.0,7.32,0.4446,248.85,41.0,45.0,0.926353591,-7.908716407999999,10.33,17,0.0,0,0,0,0
1026778,40.0,suburban,unknown,False,6,3,393,True,149.99,A,False,True,167.36,958.25,50.0,386.75,0.1,0.415,0.1866,269.31,30.0,27.33,2.285643646,-4.927497535,8.67,22,0.0,0,0,0,1
1015662,,town,unknown,False,0,4,403,True,29.99,F,True,False,33.62,315.25,32.49,3.75,0.0,-1.565,-0.0226,62.85,21.0,5.33,1.876481481,3.691566099,7.0,26,0.0,0,0,0,1
1037405,,town,unknown,False,0,3,557,True,79.99,C,True,False,101.33,1006.75,59.71,4.75,0.0,-4.135,-0.4488,434.19,32.67,1.33,1.276324786,-0.922877706,10.33,19,3.0,0,0,0,1
1070825,38.0,,yes,True,9,1,361,True,0.0,B,False,True,81.47,357.75,84.99,0.0,0.0,0.725,0.01,53.47,4.67,0.0,3.552648373,15.10081193,2.33,12,0.0,0,0,0,0
1018860,,rural,unknown,False,0,2,125,True,29.99,D,True,False,101.99,789.0,59.99,171.75,0.0,-4.52,-1.04,311.02,45.0,0.33,2.251610528,7.005530089,22.0,23,0.33,0,0,0,1
1090543,36.0,rural,yes,False,1,1,211,True,0.0,E,False,True,52.24,457.0,69.99,0.0,0.0,1.04,0.035,82.8,19.67,1.0,2.289599103,7.663201936,10.67,7,0.0,0,0,0,0
1050514,46.0,,yes,True,6,3,117,True,29.99,A,False,True,21.44,184.75,10.0,5.25,0.0,1.745,-0.1892,15.58,23.0,4.67,1.107308234,-2.101850041,6.33,15,0.33,0,0,0,0
1055791,,,unknown,False,0,2,385,False,9.99,G,True,False,10.19,5.75,10.0,0.0,0.0,-0.115,-0.0038,0.0,0.0,0.0,1.503759398,-3.340143803,1.0,13,0.0,0,0,0,1
1016090,28.0,suburban,no,False,2,4,339,True,149.99,C,False,True,78.47,749.0,75.0,0.0,0.0,4.22,0.1088,231.79,35.0,39.0,2.086571395,5.169105724,9.0,26,0.67,0,0,0,1
1014585,,,unknown,False,0,2,501,True,29.99,A,True,False,34.66,154.25,38.49,0.0,0.0,2.715,0.2466,41.66,9.67,0.33,1.116516167,2.143079835,6.33,25,0.0,0,0,0,0
1099863,54.0,suburban,yes,False,9,3,128,True,79.99,A,False,True,36.12,158.67,30.0,14.67,0.0,4.4866,0.245,3.4,0.0,0.33,12.37724551,6.240779543,2.0,33,0.0,0,0,0,1
1043259,40.0,,unknown,True,3,2,35,True,149.99,D,False,True,47.23,169.25,17.34,49.25,1.46,8.835,0.7404,36.02,1.67,0.0,3.54125,4.87528763,10.0,15,0.67,1,0,0,1
1024978,44.0,,no,True,1,4,350,True,59.99,C,False,True,150.9,2265.75,59.99,327.25,0.0,-0.955,-0.6324,613.89,22.0,1.33,1.210197044,-2.374767495,29.67,24,12.0,0,0,0,1
1091993,22.0,suburban,no,False,1,1,197,True,0.0,B,True,False,51.69,517.75,44.99,31.75,0.0,0.425,0.034,124.43,26.0,0.67,0.657675676,-14.13661736,15.0,7,0.0,0,0,0,0
1087534,58.0,,yes,False,4,1,242,True,0.0,B,False,True,33.12,86.75,39.99,0.0,2.88,0.325,-0.0428,3.77,1.67,1.0,3.3988006,-4.522998943,1.0,8,0.0,0,0,1,1
1031741,48.0,,yes,True,4,1,736,False,0.0,B,False,True,30.0,182.5,30.0,0.0,0.0,1.41,-0.0002,1.47,0.33,0.0,0.92217534,1.934313819,17.0,25,0.0,0,0,0,1
1014922,64.0,,yes,False,6,5,216,True,149.99,C,False,True,94.49,831.75,94.99,54.0,0.64,-6.615,-0.2616,252.25,23.0,23.33,3.100210021,-14.00691314,7.33,29,0.0,0,0,0,1
